id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
39903946,https://www.airbnb.com/rooms/39903946,20210221060108,2021-02-21,Park Views - Private 4 bed/2 bath - 30 mins to NYC,"My place is steps away from Lincoln Park and Saint Peter's University. You’ll love it because of the views, the coziness, the high ceilings, and the location. My place is good for couples, solo adventurers, business travelers, families (with kids) and big groups.<br /><br />Uber/Lyft pickup within 5 minutes or less, Citi bike rental nearby, Fastest public transportation route to NYC takes 30 minutes. TV and Wi-Fi.<br /><br />Professionally cleaned after each stay.<br /><br /><b>The space</b><br />4 Bedrooms, Cozy Living Room with large bay windows, Dining Room, Kitchen w/ Park Views and full Bathroom.<br /><br />The apartment is kept immaculate and is cleaned after every guest. Fresh bedding and towels provided. Steps away from Lincoln Park where there is a Farmers Market every Sunday, Running/Walking Nature trail, and also a bike lane throughout the park. You can park on the street or overnight free parking in Lincoln Park.","Our house is located on the edge of Beautiful Lincoln Park. A very large place where you can enjoy a variety of leisure actives, from a morning jog or scenic walk to tennis, golf, cycling, basketball, baseball, football, soccer, picnicking, sunbathing, fishing (in the Hackensack River), bird watching, kayaking or even Pokemon Go!<br /><br />The West Side neighborhood, north of Lincoln Park, is a quiet residential district with small to medium shops on West Side Avenue, Duncan Avenue and Communipaw. These avenues contain delis (bodegas), supermarkets, convenience stores, laundromats, pizzerias, Asian fast food, Mcdonald's churches, pharmacies, bars, liquor stores, nail salon, and beauty parlors. <br /><br />Directly south of Lincoln Park, immediately west of Route 440 is Hudson Mall, which hosts large outlets like Old Navy, Staples, Chuck e Cheese, Marshall's, ToysRus, Gamestop, Big Lots, Lowes, Foot Locker, Pep Boys, Applebee's, Pizza Hunt, Popeyes, Taco bell, Hibachi Grill Buffet and ",https://a0.muscache.com/pictures/d0539489-2c02-4fd7-baa2-3a94a36f6a22.jpg,92157645,https://www.airbnb.com/users/show/92157645,Dante,2016-08-27,"Jersey City, New Jersey, United States","Superhost, long time Airbnb-er",within a day,100%,40%,t,https://a0.muscache.com/im/pictures/user/39a23bd8-9b7f-47e9-a0fc-2dc29bf5c21a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/39a23bd8-9b7f-47e9-a0fc-2dc29bf5c21a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Jersey City, New Jersey, United States",Ward B (councilmember Mira Prinz-Arey),,40.72758,-74.08045,Entire house,Entire home/apt,12,,2 baths,4,4,"[""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Microwave"", ""Free parking on premises"", ""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Cable TV"", ""Refrigerator"", ""Lockbox"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Baking sheet"", ""Coffee maker"", ""Private entrance"", ""Bathtub"", ""Heating"", ""Stove"", ""Hot water"", ""Free street parking"", ""Kitchen"", ""Wifi"", ""Iron"", ""Cleaning before checkout"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Ethernet connection"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Shower gel"", ""Cooking basics"", ""Garden or backyard"", ""Patio or balcony"", ""Hair dryer"", ""Hangers""]",$95.00,28,60,28,28,60,60,28.0,60.0,,t,23,53,83,358,2021-02-21,2,1,0,2019-12-27,2020-08-31,100,10,10,10,10,10,10,,f,2,2,0,0,0.14
39921936,https://www.airbnb.com/rooms/39921936,20210221060108,2021-02-23,Peaceful room and loving dog!.,,,https://a0.muscache.com/pictures/667e737d-ad05-478b-bb23-1840469807c7.jpg,177583490,https://www.airbnb.com/users/show/177583490,Tracy,2018-03-09,"Brooklyn, New York, United States","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4200d0dd-683b-4928-b411-42fc231ae709.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4200d0dd-683b-4928-b411-42fc231ae709.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.71703,-74.06786,Private room in apartment,Private room,2,,1 bath,1,1,"[""Dryer"", ""Heating"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Kitchen"", ""Washer"", ""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Air conditioning"", ""Lock on bedroom door"", ""Essentials""]",$50.00,1,2,1,1,2,2,1.0,2.0,,t,29,59,89,89,2021-02-23,0,0,0,,,,,,,,,,,f,1,0,1,0,
39965015,https://www.airbnb.com/rooms/39965015,20210221060108,2021-02-23,"Amazing Room, 30 Min to Manhattan!! LONGTERM Stay!","Gorgeous, light-filled room with a huge walk-in closet for one person. The bus is only a block away. Also cheap Uber ride to Hoboken, with direct PATH train to the city. WIFI is available throughout. The apartment is equipped with a central heating/cooling system, washer/dryer and many more.<br /><br /><b>The space</b><br />The apartment has 5 bedrooms and 2 full bathrooms. The room has plenty of space, a huge closet, and a nice desk for working. <br />- Comfortable full-size bed with nightstand, lamp, desk, and mirror;<br />- All bills included in the price;<br />- Laundry machine and dishwasher available for your use;<br />- Central cooling and heating;<br />- All amenities are stainless.<br /><br />Move-in and you're at home. It's that easy!<br /><br /><b>Guest access</b><br />You will have sole access to your bedroom. The rest of the apartment is shared. Only one tenant in the other rooms.","Just across the river from Manhattan, Jersey City is considered the sixth borough of New York City. There are frequent buses to Times Square just a short walk away from the apartment. Buses run every 10 minutes. There are plenty of local restaurants nearby with diverse and delicious cuisine.",https://a0.muscache.com/pictures/fbe2c871-5a9b-4f6d-b914-0281f96017af.jpg,295287039,https://www.airbnb.com/users/show/295287039,Rezide,2019-09-15,"Jersey City, New Jersey, United States",A rental company for longterm bookings.,within a day,88%,50%,f,https://a0.muscache.com/im/pictures/user/47bfb2f6-37fc-49fb-996d-e79e591dea6d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47bfb2f6-37fc-49fb-996d-e79e591dea6d.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward D (councilmember Michael Yun),,40.74736,-74.04905,Private room in apartment,Private room,1,,2 baths,1,1,"[""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Long term stays allowed"", ""Coffee maker"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Washer"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers""]",$30.00,28,365,28,28,365,365,28.0,365.0,,t,30,60,90,98,2021-02-23,0,0,0,,,,,,,,,,,f,3,0,3,0,
39966462,https://www.airbnb.com/rooms/39966462,20210221060108,2021-02-23,"Sunny Room, 25 min to Manhattan!! LONG TERM STAY!","Gorgeous, light-filled room with a huge walk-in closet for one person. Big bedroom in a shared apartment with 4 other young, clean, professionals. In the fantastic neighborhood of Jersey City Heights. The bus is half a block away. Also cheap Uber ride to Hoboken, with direct PATH train to the city. Bathrooms are very clean, and WIFI is available throughout. The apartment is equipped with a central heating/cooling system.<br /><br /><b>The space</b><br />The apartment has 5 bedrooms and 3 full bathrooms. The room has plenty of space, a huge closet, and a nice desk for working. <br />- Comfortable full-size bed with nightstand, lamp, desk, and mirror;<br />- All bills included in the price;<br />- Laundry machine and dishwasher available for your use;<br />- Central cooling and heating;<br />- All amenities are brand new;<br /><br />Move-in and you're at home. It's that easy!<br /><br /><b>Guest access</b><br />You will have sole access to your bedroom. The rest of the apartment is share","Just across the river from Manhattan, Jersey City is considered the sixth borough of New York City. There are frequent buses to Times Square just a short walk away from the apartment. Buses run every 10 minutes. There are plenty of local restaurants nearby with diverse and delicious cuisine.",https://a0.muscache.com/pictures/6e2dc1b5-294d-48e5-bdfe-d2a238d0d815.jpg,295287039,https://www.airbnb.com/users/show/295287039,Rezide,2019-09-15,"Jersey City, New Jersey, United States",A rental company for longterm bookings.,within a day,88%,50%,f,https://a0.muscache.com/im/pictures/user/47bfb2f6-37fc-49fb-996d-e79e591dea6d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47bfb2f6-37fc-49fb-996d-e79e591dea6d.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward D (councilmember Michael Yun),,40.74603,-74.05056,Private room in apartment,Private room,1,,3 shared baths,1,1,"[""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Long term stays allowed"", ""Coffee maker"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Washer"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers""]",$30.00,29,365,29,29,365,365,29.0,365.0,,t,30,60,67,67,2021-02-23,0,0,0,,,,,,,,,,,f,3,0,3,0,
40010882,https://www.airbnb.com/rooms/40010882,20210221060108,2021-02-23,Cozy Room in a Townhouse - 20 minutes to the WTC,"A cozy private room in a large townhouse with great proximity to New Jersey City University and 20 minutes from the World Trade Center, NYC. The building is pretty new and very well kept. 6 minutes walk to the light rail station which goes straight to Exchange Place PATH station (for folks going to NYC).<br /><br /><b>The space</b><br />Guest access: <br />Private room and bathroom, a dining room, and a fully equipped kitchen is available for use (shared with the host)","The neighborhood is very quiet and safe. It is very close to the Hudson Mall which has a Marshalls, fast food options and a Chinese buffet and supermarket. Also, very close to New Jersey City University.",https://a0.muscache.com/pictures/fbc78491-6cfd-4b53-9dac-0dc033d5f34d.jpg,21537709,https://www.airbnb.com/users/show/21537709,Dare,2014-09-19,"Youngstown, Ohio, United States","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/21537709/profile_pic/1420641453/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21537709/profile_pic/1420641453/original.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'reviews', 'kba']",t,t,"Jersey City, New Jersey, United States",Ward B (councilmember Mira Prinz-Arey),,40.71752,-74.09146,Private room in townhouse,Private room,1,,1 bath,1,,"[""Dryer"", ""Heating"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Washer"", ""Wifi"", ""Private living room"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Patio or balcony"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hangers""]",$35.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,29,59,89,89,2021-02-23,0,0,0,,,,,,,,,,,f,1,0,1,0,
40027577,https://www.airbnb.com/rooms/40027577,20210221060108,2021-02-21,"Beautiful apartment,Close TO NYC & Shopping /parks","Beautiful apartment close to NYC, Parks and Shopping Area. If you are looking for a great time in New York City and wan to save money on rent. This is the perfect place to be.","Walking distance to IHOP, McDonald's, Shopping Mall, Park and all Public Transportation.",https://a0.muscache.com/pictures/ebcac8c3-0882-484d-b1e6-fdb3c22012da.jpg,233838758,https://www.airbnb.com/users/show/233838758,Sunil,2019-01-02,"Carlstadt, New Jersey, United States","",within an hour,100%,30%,f,https://a0.muscache.com/im/pictures/user/c16f537e-8e75-454e-9927-5c510586ed71.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c16f537e-8e75-454e-9927-5c510586ed71.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward B (councilmember Mira Prinz-Arey),,40.72093,-74.08584,Entire apartment,Entire home/apt,4,,1 bath,1,3,"[""Dishes and silverware"", ""Microwave"", ""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Cable TV"", ""Refrigerator"", ""Keypad"", ""Long term stays allowed"", ""Coffee maker"", ""Private entrance"", ""Heating"", ""Stove"", ""Free street parking"", ""Kitchen"", ""Wifi"", ""Iron"", ""Air conditioning"", ""Dedicated workspace"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Cooking basics"", ""Hair dryer"", ""Hangers""]",$75.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2021-02-21,12,9,1,2019-12-12,2021-02-20,100,10,10,10,10,10,10,,f,2,2,0,0,0.82
40034921,https://www.airbnb.com/rooms/40034921,20210221060108,2021-02-23,Brand New Loft Half Hour from NYC!,THIS APARTMENT IS THOROUGHLY CLEANED INSIDE AND OUT AND DISINFECTED THREE TIMES. THERE ARE ZERO REPORTED CASES OF COVID-19 IN THE BUILDING.<br /><br />The apartment is fully renovated and just finished this year! It is only a 30 minute commute to the World Trade Center in New York City. <br /><br />Please download the Airbnb app as WiFi and check in instructions are located within. There are many areas nearby to grab a bite to eat or have a coffee as well as taking a leisurely stroll around the area!<br /><br /><b>The space</b><br />This space is unique as it has a brand new kitchen and everything you need to get away from it all as well as enjoy a day or night in the city then sleep in quiet!<br /><br /><b>Guest access</b><br />Entire Apartment,There are many great restaurants and coffee shops nearby. Please follow the guidebook as there are recommendations!,https://a0.muscache.com/pictures/b524396f-99f2-48b5-ba8c-9aae79fed766.jpg,52789828,https://www.airbnb.com/users/show/52789828,Jon,2015-12-30,"New York, New York, United States",Quickly respond to messages. Open to suggestions.,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/46ed6d5d-85e4-4a84-a307-42d85de79f26.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/46ed6d5d-85e4-4a84-a307-42d85de79f26.jpg?aki_policy=profile_x_medium,Dupont Circle,28,28,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Jersey City, New Jersey, United States",Ward B (councilmember Mira Prinz-Arey),,40.71241,-74.08535,Entire apartment,Entire home/apt,3,,1 bath,1,1,"[""Dishes and silverware"", ""Bed linens"", ""Paid parking off premises"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Cable TV"", ""Refrigerator"", ""Lockbox"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Single level home"", ""Coffee maker"", ""Private entrance"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Washer"", ""Iron"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Shower gel"", ""Dishwasher"", ""Cooking basics"", ""Paid parking on premises"", ""Hair dryer"", ""Hangers""]",$64.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,207,2021-02-23,50,39,0,2019-12-08,2020-10-25,95,10,9,10,10,9,10,,t,21,21,0,0,3.38
40097065,https://www.airbnb.com/rooms/40097065,20210221060108,2021-02-23,(B)5min walk to PATH CONTACT HOST B4 BOOKING,"Great,modern renovated place,right by up and coming Journal Square 24/7 PATH TRAIN that goes to NYC<br />-10 mins RIDE to World Trade Center<br />-20 mins RIDE to Midtown Manhattan <br />Ps<br />OFFICIAL CHECK IN TIME-2 PM<br />BUT <br />-IF YOU ARRIVE ANYTIME BEFORE 11 am on your day,you can come and leave a luggage in the living room closet <br />-IF YOU ARRIVE ANYTIME BETWEEN 11am - 2 pm you can leave your luggage in your room and get the key,cleaning lady comes anytime between 11 am -2 pm and it takes her 10-15 mins to clean<br /><br /><b>The space</b><br />- I offer one of best price in town,prefer LONG TERMS/INTERNS stay with great monthly prices,but short stays welcome as well.<br />-Private room with new furnuture,very comfy bed <br />-Just a few blocks away from PATH train <br />-10 minutes ride to World Trade<br />-Safe  area-JSQ str station.<br />Before you book:it’s 1 flights up,2-Nd floor <br />The room inside is same as on pix,and has everything you need to stay comfortab","The neighborhood:<br />The neighborhood is  safe!<br />-Everything you need and can ask for is a walking distance(shops,bars,restaraunts,laundry etc)if you have G oO Gle mops app it’s the best!you enter there what you looking for or where you going and it’s going to show it to you in the best way!<br />Also <br />Pretty close to Journal Square PATH train station,just few blocks walk:<br />-22 mins ride on  PATH underground train to New York City midtown from GROVE str stop,then after just <br />8 blocks walk to TIMES SQUARE,once in manhattan<br />-10 mins  ride on PATH train to World Trade Center from JOURNAL SQUARE  str stop<br />You can use the same single ride card as you use on subway in New York City<br />- Newark 15 mins ride from Journal square stop<br /><br /><br />If you arriving by a car:<br /><br />Parking lot and parking garages:<br /><br />853-933 Montgomery St, Jersey City, NJ 07306 <br /><br /><br />801 Pavonia Avenue,Jersey city,NJ,07306<br /><br /><br />-Also there is ",https://a0.muscache.com/pictures/7df1a517-4358-4cb3-a101-0bfd0c86fcda.jpg,192407842,https://www.airbnb.com/users/show/192407842,Aron,2018-05-30,"New York, New York, United States","Responsive and very detailed host
",within an hour,95%,89%,f,https://a0.muscache.com/im/pictures/user/6c1488f1-5038-4608-af94-0791a88d0472.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6c1488f1-5038-4608-af94-0791a88d0472.jpg?aki_policy=profile_x_medium,Edgewater,9,9,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.73612,-74.06755,Private room in house,Private room,1,,1.5 shared baths,1,1,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Keypad"", ""Long term stays allowed"", ""Coffee maker"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Iron"", ""Air conditioning"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Essentials"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Dishwasher"", ""Garden or backyard"", ""Paid parking on premises"", ""Hair dryer"", ""Hangers""]",$28.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,25,55,85,360,2021-02-23,10,6,0,2020-01-04,2021-01-11,82,10,9,10,9,9,9,,f,5,1,4,0,0.72
40097469,https://www.airbnb.com/rooms/40097469,20210221060108,2021-02-23,Modern style STUDIO- CONTACT HOST FIRST!,"PLEASE READ BEFORE BOOKING:<br />-STREET LEVEL BASEMENT PRIVATE STUDIO,WITH PRIVATE FULL BATHROOM<br />-PRIVATE ENTRANCE <br />-1 QUEEN BED,1 sofa futon that transfers to couch for 2 more guests and both beds separated by curtain if needed <br />-All the of the CELLING HEIGHT 6 feet (180 sm) the LOWEST PART OF CELLING in just 2 parts where beams are is 5’7 (170 sm)<br />So if you 5’7 or lower no need to bend your head at all<br />-ONLY THE KITCHEN IS SHARED,it’s 1 flight up,EVERYTHING ELSE is your private<br /><br /><b>The space</b><br />PLEASE READ BEFORE BOOKING:<br />-STREET LEVEL BASEMENT PRIVATE STUDIO,WITH PRIVATE FULL BATHROOM<br />-PRIVATE ENTRANCE <br />-1 QUEEN BED,1 sofa futon that transfers to couch for 2 more guests and both beds separated by curtain if needed <br />-Most celling height is 6 feet (180<br />Sm) the LOWEST PART OF CELLING in some parts where beams are is 5’7 (170 sm)<br />So if you 5’7 or lower no need to bend your head in some parts of the studio<br />-ONLY",,https://a0.muscache.com/pictures/b272a902-f4de-4bbf-877a-bfc7175325d0.jpg,192407842,https://www.airbnb.com/users/show/192407842,Aron,2018-05-30,"New York, New York, United States","Responsive and very detailed host
",within an hour,95%,89%,f,https://a0.muscache.com/im/pictures/user/6c1488f1-5038-4608-af94-0791a88d0472.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6c1488f1-5038-4608-af94-0791a88d0472.jpg?aki_policy=profile_x_medium,Edgewater,9,9,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Ward C (councilmember Richard Boggiano),,40.73548,-74.06693,Entire house,Entire home/apt,2,,1.5 baths,1,1,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Microwave"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Keypad"", ""Long term stays allowed"", ""Coffee maker"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Iron"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Hair dryer"", ""Hangers""]",$39.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,23,53,328,2021-02-23,7,7,0,2020-03-08,2020-12-28,83,9,8,10,8,9,7,,t,5,1,4,0,0.59
40149989,https://www.airbnb.com/rooms/40149989,20210221060108,2021-02-23,2 bedroom-sleep 8 - 15 minutes to New York City,"New CHARMING 2 BEDROOM APARTMENT Full kitchen and COMFORTABLY SLEEPS 8 PEOPLE or more very clean 15 minutes to New York City WALKING DISTANCE TO LIBERTY STATE PARK. CLOSE TO ALL PUBLIC TRANSPORATION. CONVENIENT COMMUTE TO NEW YORK/great location train,bus,Uber,light rails easy access to New York free street parking Ewr 4.7 mi/JFK 17mi/LGA 12mi<br /><br /><b>The space</b><br />Entire apartment Two bedroom full kitchen",Minutes away from Liberty State Park & Ellis Island. A couple of miles away from New York and nearby attractions.,https://a0.muscache.com/pictures/88db709d-f943-4e25-9f44-0bd6b6b7e89e.jpg,196804976,https://www.airbnb.com/users/show/196804976,Hassan,2018-06-20,"Jersey City, New Jersey, United States","",within an hour,100%,88%,f,https://a0.muscache.com/im/pictures/user/c8aed0b4-1a26-43c4-bb2a-0deb13932cb5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c8aed0b4-1a26-43c4-bb2a-0deb13932cb5.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,"Jersey City, New Jersey, United States",Ward A (councilmember Denise Ridley),,40.70205,-74.08501,Entire apartment,Entire home/apt,8,,1 bath,2,8,"[""Room-darkening shades"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Microwave"", ""Beach essentials"", ""First aid kit"", ""Babysitter recommendations"", ""TV"", ""Carbon monoxide alarm"", ""Cable TV"", ""Refrigerator"", ""Lockbox"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Single level home"", ""Coffee maker"", ""Private entrance"", ""Bathtub"", ""Heating"", ""Stove"", ""Hot water"", ""Free street parking"", ""Window guards"", ""Wifi"", ""Iron"", ""Kitchen"", ""Cleaning before checkout"", ""Air conditioning"", ""Essentials"", ""Oven"", ""Smoke alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Garden or backyard"", ""BBQ grill"", ""Hair dryer"", ""Hangers""]",$100.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,266,2021-02-23,2,1,0,2019-12-29,2020-08-23,70,9,8,10,10,8,8,,f,2,2,0,0,0.14
40178659,https://www.airbnb.com/rooms/40178659,20210221060108,2021-02-23,"Private Room 20 minutes to Port Authority, NYC","Beautiful apartment in Jersey City Heights. Full natural light, rooftop and patio. The bus stop is across the street, bus to Port Authority is 20 minutes. Hoboken Path is walking distance or there is a bus 6 minutes away. Hoboken Path is one stop to Christopher Street, 5 stops to 34th Street near Penn Station. There is a Park in front of the apartment, very safe area, grocery store 3 blocks away, coffee shop and an organic bakery in the same block. Amazying  view of the NYC skyline.",,https://a0.muscache.com/pictures/3b3cc5d8-e482-4963-a057-0bb3ee71940b.jpg,14379058,https://www.airbnb.com/users/show/14379058,Carolina,2014-04-16,"New York, New York, United States","",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/7c6cf8d2-76a6-4209-b0af-a3bdd3cfa9b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7c6cf8d2-76a6-4209-b0af-a3bdd3cfa9b7.jpg?aki_policy=profile_x_medium,,1,1,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",t,t,,Ward D (councilmember Michael Yun),,40.74405,-74.04301,Private room in apartment,Private room,1,,1 shared bath,1,1,"[""Dryer"", ""Heating"", ""Smoke alarm"", ""Hot water"", ""Kitchen"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Wifi"", ""Air conditioning"", ""Hair dryer"", ""Long term stays allowed"", ""Essentials"", ""Hangers""]",$45.00,10,90,10,10,90,90,10.0,90.0,,t,30,60,90,179,2021-02-23,1,0,0,2019-12-02,2019-12-02,,,,,,,,,f,1,0,1,0,0.07
40183989,https://www.airbnb.com/rooms/40183989,20210221060108,2021-02-21,Warm and beautiful room,Clean and organized house,Quiet and safe neighborhood,https://a0.muscache.com/pictures/2fbe9f77-6dfa-4943-98b8-9f2a7a89c6d6.jpg,304935912,https://www.airbnb.com/users/show/304935912,Yris,2019-10-27,"Jersey City, New Jersey, United States","",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/bf6e18d1-89f6-42ef-b1d5-26ffad7408b6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bf6e18d1-89f6-42ef-b1d5-26ffad7408b6.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Jersey City, New Jersey, United States",Ward A (councilmember Denise Ridley),,40.70354,-74.09334,Private room in house,Private room,2,,1 shared bath,1,1,"[""Hot water"", ""Essentials"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Free parking on premises"", ""Coffee maker"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""Cleaning before checkout"", ""Cooking basics"", ""Shower gel"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cable TV"", ""Shampoo"", ""Microwave"", ""TV"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Long term stays allowed""]",$26.00,30,30,30,30,30,30,30.0,30.0,,t,0,0,1,1,2021-02-21,3,0,0,2019-12-23,2020-02-14,100,10,10,10,10,10,10,,f,1,0,1,0,0.21
